index,team,round_id,points,goals_scored,goals_conceded,round_num,total_points,avg_points_last_5,avg_points_last_10,avg_goals_scored_last_5,avg_goals_scored_last_10,avg_goals_conceded_last_5,avg_goals_conceded_last_10,displayName,num_rounds_left,proj_points_avg_last_5,proj_points_avg_last_10,goal_diff_game,goal_diff,rank,rank_proj5,rank_proj10
56,Borussia Dortmund,4686-58-182,3,2.0,1.0,23,49,3.0,2.4,2.8,2.4,0.6,1.3,23. Runde,11,82.0,75.4,1.0,19.0,2,1,1
22,Eintracht Frankfurt,4686-58-182,1,2.0,2.0,23,39,1.4,1.6,1.6,1.8,1.4,1.2,23. Runde,11,54.4,56.6,0.0,12.0,6,7,6
124,FSV Mainz 05,4686-58-182,3,1.0,0.0,23,35,2.4,1.7,2.4,2.0,1.0,1.2,23. Runde,11,61.4,53.7,1.0,4.0,7,4,7
294,Hertha Berlin,4686-58-182,0,1.0,4.0,23,20,1.2,0.9,1.6,1.2,2.4,2.4,23. Runde,11,33.2,29.9,-3.0,-16.0,14,15,16
260,Mönchengladbach,4686-58-182,1,0.0,0.0,23,30,1.0,1.1,0.8,1.5,2.0,1.9,23. Runde,11,41.0,42.1,0.0,-1.0,10,12,10
90,RB Leipzig,4686-58-182,0,1.0,2.0,23,42,1.4,2.0,1.4,2.1,1.0,1.0,23. Runde,11,57.4,64.0,-1.0,17.0,4,6,3
532,SC Freiburg,4686-58-182,1,0.0,0.0,23,42,1.6,1.5,1.2,1.5,1.4,1.9,23. Runde,11,59.6,58.5,0.0,3.0,5,5,5
158,Schalke 04,4686-58-182,3,2.0,0.0,23,19,1.8,1.3,0.8,0.6,0.2,1.2,23. Runde,11,38.8,33.3,2.0,-24.0,17,13,14
430,TSG Hoffenheim,4686-58-182,0,0.0,1.0,23,19,0.0,0.1,0.6,1.0,2.2,2.6,23. Runde,11,19.0,20.1,-1.0,-13.0,16,18,18
362,Union Berlin,4686-58-182,1,0.0,0.0,23,44,1.6,1.8,0.8,1.4,1.0,1.3,23. Runde,11,61.6,63.8,0.0,8.0,3,3,4
566,VfB Stuttgart,4686-58-182,0,1.0,2.0,23,19,0.6,0.8,1.2,1.2,1.6,1.6,23. Runde,11,25.6,27.8,-1.0,-12.0,15,16,17
498,VfL Bochum,4686-58-182,0,0.0,2.0,23,19,0.6,1.2,1.0,1.3,2.4,2.1,23. Runde,11,25.6,32.2,-2.0,-32.0,18,17,15
396,VfL Wolfsburg,4686-58-182,1,2.0,2.0,23,34,1.0,1.7,1.2,2.2,1.8,1.2,23. Runde,11,45.0,52.7,0.0,11.0,8,10,8
226,Werder Bremen,4686-58-182,0,1.0,2.0,23,30,1.2,0.9,1.2,1.2,1.2,2.4,23. Runde,11,43.2,39.9,-1.0,-8.0,11,11,12
601,1. FC Köln,4686-58-183,0,0.0,2.0,24,27,0.8,1.0,0.6,1.1,1.4,1.1,24. Runde,10,35.0,37.0,-2.0,-6.0,12,14,13
329,Augsburg,4686-58-183,0,3.0,5.0,24,27,1.2,1.2,1.4,1.3,2.2,1.9,24. Runde,10,39.0,39.0,-2.0,-13.0,13,10,12
465,Bayer Leverkusen,4686-58-183,3,3.0,2.0,24,34,2.0,1.9,2.6,2.0,1.6,1.3,24. Runde,10,54.0,53.0,1.0,4.0,9,7,8
193,Bayern München,4686-58-183,3,5.0,3.0,24,52,2.4,2.1,3.0,2.4,1.4,1.2,24. Runde,10,76.0,73.0,2.0,46.0,1,1,2
57,Borussia Dortmund,4686-58-183,1,2.0,2.0,24,50,2.6,2.5,2.2,2.6,0.8,1.3,24. Runde,10,76.0,75.0,0.0,19.0,2,2,1
23,Eintracht Frankfurt,4686-58-183,1,1.0,1.0,24,40,1.0,1.4,1.2,1.5,1.6,1.1,24. Runde,10,50.0,54.0,0.0,12.0,6,8,6
125,FSV Mainz 05,4686-58-183,1,1.0,1.0,24,36,2.6,1.8,2.4,2.1,0.8,1.2,24. Runde,10,62.0,54.0,0.0,4.0,7,5,7
295,Hertha Berlin,4686-58-183,1,1.0,1.0,24,21,1.4,1.0,1.8,1.2,2.0,2.3,24. Runde,10,35.0,31.0,0.0,-16.0,15,15,15
261,Mönchengladbach,4686-58-183,0,0.0,3.0,24,30,0.8,1.1,0.8,1.4,2.6,2.0,24. Runde,10,38.0,41.0,-3.0,-4.0,10,11,10
91,RB Leipzig,4686-58-183,3,3.0,0.0,24,45,1.8,2.0,2.0,2.1,1.0,0.9,24. Runde,10,63.0,65.0,3.0,20.0,3,4,3
533,SC Freiburg,4686-58-183,3,2.0,1.0,24,45,2.2,1.8,1.4,1.6,0.6,1.7,24. Runde,10,67.0,63.0,1.0,4.0,5,3,5
159,Schalke 04,4686-58-183,1,2.0,2.0,24,20,1.8,1.1,1.2,0.7,0.6,1.4,24. Runde,10,38.0,31.0,0.0,-24.0,17,12,16
431,TSG Hoffenheim,4686-58-183,0,1.0,2.0,24,19,0.0,0.1,0.4,0.9,1.6,2.4,24. Runde,10,19.0,20.0,-1.0,-14.0,18,18,18
363,Union Berlin,4686-58-183,1,1.0,1.0,24,45,1.2,1.8,0.6,1.3,1.0,1.2,24. Runde,10,57.0,63.0,0.0,8.0,4,6,4
567,VfB Stuttgart,4686-58-183,1,1.0,1.0,24,20,0.8,0.6,1.4,1.1,1.4,1.6,24. Runde,10,28.0,26.0,0.0,-12.0,16,16,17
499,VfL Bochum,4686-58-183,3,2.0,0.0,24,22,0.6,1.2,0.4,1.3,2.0,2.0,24. Runde,10,28.0,34.0,2.0,-30.0,14,17,14
397,VfL Wolfsburg,4686-58-183,1,1.0,1.0,24,35,1.2,1.5,1.0,2.1,1.2,1.3,24. Runde,10,47.0,50.0,0.0,11.0,8,9,9
227,Werder Bremen,4686-58-183,0,2.0,3.0,24,30,0.6,0.9,1.2,1.3,1.8,2.1,24. Runde,10,36.0,39.0,-1.0,-9.0,11,13,11
602,1. FC Köln,4686-58-184,0,1.0,6.0,25,27,0.2,1.0,0.2,1.2,2.6,1.5,25. Runde,9,28.8,36.0,-5.0,-11.0,13,15,13
330,Augsburg,4686-58-184,1,1.0,1.0,25,28,1.4,1.3,1.4,1.4,1.8,1.9,25. Runde,9,40.6,39.7,0.0,-13.0,12,10,11
466,Bayer Leverkusen,4686-58-184,3,2.0,1.0,25,37,2.0,1.9,2.4,2.0,1.6,1.4,25. Runde,9,55.0,54.099999999999994,1.0,5.0,8,7,6
194,Bayern München,4686-58-184,0,1.0,2.0,25,52,1.8,1.8,2.6,2.3,1.8,1.4,25. Runde,9,68.2,68.2,-1.0,45.0,2,2,2
58,Borussia Dortmund,4686-58-184,3,6.0,1.0,25,53,2.6,2.8,3.0,3.0,1.0,1.0,25. Runde,9,76.4,78.2,5.0,24.0,1,1,1
24,Eintracht Frankfurt,4686-58-184,0,0.0,2.0,25,40,1.0,1.3,1.2,1.4,1.4,1.2,25. Runde,9,49.0,51.7,-2.0,10.0,6,9,8
126,FSV Mainz 05,4686-58-184,1,1.0,1.0,25,37,2.2,1.8,2.0,2.1,0.8,1.2,25. Runde,9,56.8,53.2,0.0,4.0,9,6,7
296,Hertha Berlin,4686-58-184,0,1.0,3.0,25,21,0.8,0.7,1.2,1.1,2.4,2.6,25. Runde,9,28.2,27.3,-2.0,-18.0,16,16,16
262,Mönchengladbach,4686-58-184,1,2.0,2.0,25,31,1.0,0.9,1.0,1.2,2.2,2.0,25. Runde,9,40.0,39.1,0.0,-4.0,10,11,12
92,RB Leipzig,4686-58-184,0,0.0,1.0,25,45,1.8,1.7,1.8,1.9,0.8,0.9,25. Runde,9,61.2,60.3,-1.0,19.0,5,4,5
534,SC Freiburg,4686-58-184,1,1.0,1.0,25,46,1.8,1.6,1.2,1.3,0.6,1.7,25. Runde,9,62.2,60.4,0.0,4.0,4,3,4
160,Schalke 04,4686-58-184,1,1.0,1.0,25,21,1.8,1.2,1.4,0.8,0.8,1.3,25. Runde,9,37.2,31.799999999999997,0.0,-24.0,17,13,15
432,TSG Hoffenheim,4686-58-184,3,3.0,1.0,25,22,0.6,0.4,0.8,1.1,1.2,2.3,25. Runde,9,27.4,25.6,2.0,-12.0,15,17,17
364,Union Berlin,4686-58-184,3,2.0,0.0,25,48,1.2,2.1,0.6,1.4,0.8,0.8,25. Runde,9,58.8,66.9,2.0,10.0,3,5,3
568,VfB Stuttgart,4686-58-184,0,0.0,1.0,25,20,0.8,0.6,1.2,1.1,1.2,1.5,25. Runde,9,27.2,25.4,-1.0,-13.0,18,18,18
500,VfL Bochum,4686-58-184,3,1.0,0.0,25,25,1.2,1.2,0.6,1.3,1.4,2.0,25. Runde,9,35.8,35.8,1.0,-29.0,14,14,14
398,VfL Wolfsburg,4686-58-184,3,1.0,0.0,25,38,1.6,1.5,1.2,2.0,1.2,1.2,25. Runde,9,52.4,51.5,1.0,12.0,7,8,9
228,Werder Bremen,4686-58-184,1,2.0,2.0,25,31,0.8,1.0,1.6,1.4,1.8,2.1,25. Runde,9,38.2,40.0,0.0,-9.0,11,12,10
603,1. FC Köln,4686-58-185,1,0.0,0.0,26,28,0.4,0.8,0.2,0.5,2.0,1.4,26. Runde,8,31.2,34.4,0.0,-11.0,13,16,13
331,Augsburg,4686-58-185,1,2.0,2.0,26,29,1.0,1.4,1.6,1.3,2.2,1.7,26. Runde,8,37.0,40.2,0.0,-13.0,12,12,10
467,Bayer Leverkusen,4686-58-185,3,3.0,0.0,26,40,2.6,1.9,2.6,2.0,1.0,1.2,26. Runde,8,60.8,55.2,3.0,8.0,7,4,7
195,Bayern München,4686-58-185,3,4.0,2.0,26,55,2.4,2.0,3.0,2.6,1.6,1.5,26. Runde,8,74.2,71.0,2.0,47.0,1,1,2
59,Borussia Dortmund,4686-58-185,0,2.0,4.0,26,53,2.0,2.5,2.6,2.8,1.6,1.1,26. Runde,8,69.0,73.0,-2.0,22.0,2,2,1
25,Eintracht Frankfurt,4686-58-185,1,1.0,1.0,26,41,0.6,1.1,1.0,1.2,1.6,1.3,26. Runde,8,45.8,49.8,0.0,10.0,6,9,8
127,FSV Mainz 05,4686-58-185,3,3.0,0.0,26,40,2.2,2.0,2.0,2.3,0.4,1.1,26. Runde,8,57.6,56.0,3.0,7.0,8,6,6
297,Hertha Berlin,4686-58-185,1,1.0,1.0,26,22,1.0,0.8,1.2,1.1,1.8,2.4,26. Runde,8,30.0,28.4,0.0,-18.0,16,17,17
263,Mönchengladbach,4686-58-185,1,0.0,0.0,26,32,0.6,1.0,0.4,1.0,1.8,1.7,26. Runde,8,36.8,40.0,0.0,-4.0,10,13,11
93,RB Leipzig,4686-58-185,0,0.0,3.0,26,45,1.2,1.6,1.2,1.8,1.4,1.1,26. Runde,8,54.6,57.8,-3.0,16.0,5,7,5
535,SC Freiburg,4686-58-185,1,1.0,1.0,26,47,1.4,1.7,1.0,1.4,0.8,1.2,26. Runde,8,58.2,60.6,0.0,4.0,4,5,4
161,Schalke 04,4686-58-185,0,0.0,3.0,26,21,1.6,1.2,1.4,0.8,1.4,1.3,26. Runde,8,33.8,30.6,-3.0,-27.0,17,15,16
433,TSG Hoffenheim,4686-58-185,3,2.0,1.0,26,25,1.2,0.7,1.2,1.2,1.2,2.1,26. Runde,8,34.6,30.6,1.0,-11.0,15,14,15
365,Union Berlin,4686-58-185,3,3.0,0.0,26,51,1.6,2.1,1.2,1.4,0.8,0.7,26. Runde,8,63.8,67.8,3.0,13.0,3,3,3
569,VfB Stuttgart,4686-58-185,0,0.0,3.0,26,20,0.2,0.5,0.6,1.0,1.8,1.7,26. Runde,8,21.6,24.0,-3.0,-16.0,18,18,18
501,VfL Bochum,4686-58-185,1,1.0,1.0,26,26,1.4,1.0,0.8,1.1,1.2,2.0,26. Runde,8,37.2,34.0,0.0,-29.0,14,11,14
399,VfL Wolfsburg,4686-58-185,1,2.0,2.0,26,39,1.8,1.3,1.6,1.6,1.0,1.4,26. Runde,8,53.4,49.4,0.0,12.0,9,8,9
229,Werder Bremen,4686-58-185,0,1.0,2.0,26,31,0.8,1.0,1.8,1.4,1.8,1.6,26. Runde,8,37.4,39.0,-1.0,-10.0,11,10,12
604,1. FC Köln,4686-58-186,3,3.0,1.0,27,31,1.0,1.0,0.8,0.7,1.8,1.4,27. Runde,7,38.0,38.0,2.0,-9.0,12,12,12
332,Augsburg,4686-58-186,0,1.0,3.0,27,29,1.0,1.1,1.8,1.3,2.4,2.0,27. Runde,7,36.0,36.7,-2.0,-15.0,13,13,13
468,Bayer Leverkusen,4686-58-186,3,3.0,1.0,27,43,3.0,1.9,3.0,2.1,1.0,1.3,27. Runde,7,64.0,56.3,2.0,10.0,6,3,6
196,Bayern München,4686-58-186,3,1.0,0.0,27,58,2.4,2.2,2.6,2.6,1.6,1.4,27. Runde,7,74.8,73.4,1.0,48.0,1,1,2
60,Borussia Dortmund,4686-58-186,3,2.0,1.0,27,56,2.0,2.5,2.8,2.8,1.8,1.1,27. Runde,7,70.0,73.5,1.0,23.0,2,2,1
26,Eintracht Frankfurt,4686-58-186,0,1.0,3.0,27,41,0.6,1.0,1.0,1.2,1.8,1.5,27. Runde,7,45.2,48.0,-2.0,8.0,7,9,8
128,FSV Mainz 05,4686-58-186,1,2.0,2.0,27,41,1.8,2.1,1.6,2.4,0.8,1.1,27. Runde,7,53.6,55.7,0.0,7.0,8,7,7
298,Hertha Berlin,4686-58-186,0,0.0,1.0,27,22,0.4,0.8,0.8,1.1,2.0,2.0,27. Runde,7,24.8,27.6,-1.0,-19.0,17,18,18
264,Mönchengladbach,4686-58-186,3,2.0,0.0,27,35,1.2,1.3,0.8,1.2,1.0,1.6,27. Runde,7,43.4,44.1,2.0,-2.0,10,10,10
94,RB Leipzig,4686-58-186,3,1.0,0.0,27,48,1.2,1.6,1.0,1.3,1.2,1.0,27. Runde,7,56.4,59.2,1.0,17.0,4,5,4
536,SC Freiburg,4686-58-186,0,0.0,1.0,27,47,1.2,1.6,0.8,1.3,0.8,1.2,27. Runde,7,55.4,58.2,-1.0,3.0,5,6,5
162,Schalke 04,4686-58-186,0,0.0,2.0,27,21,1.0,1.2,1.0,0.7,1.6,0.9,27. Runde,7,28.0,29.4,-2.0,-29.0,18,17,16
434,TSG Hoffenheim,4686-58-186,3,2.0,0.0,27,28,1.8,0.9,1.6,1.2,1.0,1.9,27. Runde,7,40.6,34.3,2.0,-9.0,14,11,14
366,Union Berlin,4686-58-186,0,1.0,2.0,27,51,1.6,1.8,1.4,1.3,0.6,0.8,27. Runde,7,62.2,63.6,-1.0,12.0,3,4,3
570,VfB Stuttgart,4686-58-186,3,3.0,2.0,27,23,0.8,0.7,1.0,1.1,1.8,1.7,27. Runde,7,28.6,27.9,1.0,-15.0,16,16,17
502,VfL Bochum,4686-58-186,0,2.0,3.0,27,26,1.4,1.0,1.2,1.3,1.2,2.1,27. Runde,7,35.8,33.0,-1.0,-30.0,15,14,15
400,VfL Wolfsburg,4686-58-186,0,0.0,2.0,27,39,1.2,1.0,1.2,1.1,1.4,1.6,27. Runde,7,47.4,46.0,-2.0,10.0,9,8,9
230,Werder Bremen,4686-58-186,1,2.0,2.0,27,32,0.4,1.1,1.6,1.5,2.2,1.6,27. Runde,7,34.8,39.7,0.0,-10.0,11,15,11
605,1. FC Köln,4686-58-187,1,1.0,1.0,28,32,1.0,1.0,1.0,0.8,2.0,1.5,28. Runde,6,38.0,38.0,0.0,-9.0,11,12,11
333,Augsburg,4686-58-187,0,2.0,3.0,28,29,0.4,1.1,1.8,1.4,2.8,2.0,28. Runde,6,31.4,35.6,-1.0,-16.0,14,15,13
469,Bayer Leverkusen,4686-58-187,1,0.0,0.0,28,44,2.6,2.0,2.2,2.1,0.8,1.1,28. Runde,6,59.6,56.0,0.0,10.0,6,5,6
197,Bayern München,4686-58-187,1,1.0,1.0,28,59,2.0,2.2,2.4,2.6,1.6,1.4,28. Runde,6,71.0,72.2,0.0,48.0,1,1,1
61,Borussia Dortmund,4686-58-187,1,3.0,3.0,28,57,1.6,2.3,3.0,2.9,2.2,1.4,28. Runde,6,66.6,70.8,0.0,23.0,2,2,2
27,Eintracht Frankfurt,4686-58-187,1,1.0,1.0,28,42,0.6,1.0,0.8,1.2,1.6,1.5,28. Runde,6,45.6,48.0,0.0,8.0,7,9,8
129,FSV Mainz 05,4686-58-187,1,1.0,1.0,28,42,1.4,1.9,1.6,2.0,1.0,1.0,28. Runde,6,50.4,53.4,0.0,7.0,8,7,7
299,Hertha Berlin,4686-58-187,0,2.0,5.0,28,22,0.4,0.8,1.0,1.3,2.2,2.3,28. Runde,6,24.4,26.8,-3.0,-22.0,18,18,18
265,Mönchengladbach,4686-58-187,1,1.0,1.0,28,36,1.2,1.1,1.0,0.9,1.2,1.6,28. Runde,6,43.2,42.6,0.0,-2.0,10,10,10
95,RB Leipzig,4686-58-187,3,3.0,2.0,28,51,1.8,1.6,1.4,1.4,1.2,1.1,28. Runde,6,61.8,60.6,1.0,18.0,4,3,4
537,SC Freiburg,4686-58-187,3,2.0,1.0,28,50,1.6,1.6,1.2,1.2,1.0,1.2,28. Runde,6,59.6,59.6,1.0,4.0,5,6,5
163,Schalke 04,4686-58-187,3,5.0,2.0,28,24,1.0,1.4,1.6,1.2,2.0,1.1,28. Runde,6,30.0,32.4,3.0,-26.0,17,17,16
435,TSG Hoffenheim,4686-58-187,1,1.0,1.0,28,29,2.0,1.0,1.8,1.2,1.0,1.6,28. Runde,6,41.0,35.0,0.0,-9.0,13,11,14
367,Union Berlin,4686-58-187,1,1.0,1.0,28,52,1.6,1.6,1.6,1.2,0.8,0.9,28. Runde,6,61.6,61.6,0.0,12.0,3,4,3
571,VfB Stuttgart,4686-58-187,1,3.0,3.0,28,24,1.0,0.8,1.4,1.3,2.0,1.8,28. Runde,6,30.0,28.8,0.0,-15.0,16,16,17
503,VfL Bochum,4686-58-187,1,1.0,1.0,28,27,1.6,1.1,1.4,1.2,1.0,1.7,28. Runde,6,36.6,33.6,0.0,-30.0,15,13,15
401,VfL Wolfsburg,4686-58-187,1,0.0,0.0,28,40,1.2,1.1,0.8,1.0,1.0,1.4,28. Runde,6,47.2,46.6,0.0,10.0,9,8,9
231,Werder Bremen,4686-58-187,0,1.0,2.0,28,32,0.4,0.8,1.6,1.4,2.2,1.7,28. Runde,6,34.4,36.8,-1.0,-11.0,12,14,12
606,1. FC Köln,4686-58-188,3,3.0,1.0,29,35,1.6,1.2,1.6,1.1,1.8,1.6,29. Runde,5,43.0,41.0,2.0,-7.0,11,10,11
334,Augsburg,4686-58-188,1,1.0,1.0,29,30,0.6,0.9,1.4,1.4,2.0,2.1,29. Runde,5,33.0,34.5,0.0,-16.0,13,14,13
470,Bayer Leverkusen,4686-58-188,3,2.0,0.0,29,47,2.6,2.3,2.0,2.3,0.4,1.0,29. Runde,5,60.0,58.5,2.0,12.0,6,5,6
198,Bayern München,4686-58-188,0,1.0,3.0,29,59,1.4,1.9,1.6,2.3,1.6,1.5,29. Runde,5,66.0,68.5,-2.0,46.0,2,2,2
62,Borussia Dortmund,4686-58-188,3,4.0,0.0,29,60,2.0,2.3,3.4,2.8,1.8,1.3,29. Runde,5,70.0,71.5,4.0,27.0,1,1,1
28,Eintracht Frankfurt,4686-58-188,0,0.0,4.0,29,42,0.4,0.7,0.6,0.9,2.2,1.9,29. Runde,5,44.0,45.5,-4.0,4.0,9,9,9
130,FSV Mainz 05,4686-58-188,3,3.0,1.0,29,45,1.8,2.2,2.0,2.2,1.0,0.9,29. Runde,5,54.0,56.0,2.0,9.0,7,7,7
300,Hertha Berlin,4686-58-188,0,2.0,4.0,29,22,0.2,0.8,1.2,1.5,2.8,2.4,29. Runde,5,23.0,26.0,-2.0,-24.0,18,18,18
266,Mönchengladbach,4686-58-188,0,0.0,1.0,29,36,1.2,1.0,1.0,0.9,0.8,1.7,29. Runde,5,42.0,41.0,-1.0,-3.0,10,11,10
96,RB Leipzig,4686-58-188,0,0.0,2.0,29,51,1.2,1.5,0.8,1.4,1.6,1.3,29. Runde,5,57.0,58.5,-2.0,16.0,5,6,5
538,SC Freiburg,4686-58-188,3,4.0,0.0,29,53,1.6,1.9,1.6,1.5,0.8,0.7,29. Runde,5,61.0,62.5,4.0,8.0,4,4,4
164,Schalke 04,4686-58-188,0,0.0,4.0,29,24,0.8,1.3,1.2,1.2,2.4,1.5,29. Runde,5,28.0,30.5,-4.0,-30.0,17,17,16
436,TSG Hoffenheim,4686-58-188,0,1.0,3.0,29,29,2.0,1.0,1.8,1.1,1.2,1.4,29. Runde,5,39.0,34.0,-2.0,-11.0,14,13,14
368,Union Berlin,4686-58-188,3,1.0,0.0,29,55,2.0,1.6,1.6,1.1,0.6,0.8,29. Runde,5,65.0,63.0,1.0,13.0,3,3,3
572,VfB Stuttgart,4686-58-188,1,1.0,1.0,29,25,1.0,0.9,1.4,1.4,2.0,1.7,29. Runde,5,30.0,29.5,0.0,-15.0,16,16,17
504,VfL Bochum,4686-58-188,0,1.0,5.0,29,27,1.0,0.8,1.2,0.8,2.0,2.0,29. Runde,5,32.0,31.0,-4.0,-34.0,15,15,15
402,VfL Wolfsburg,4686-58-188,3,5.0,1.0,29,43,1.6,1.4,1.6,1.3,1.0,1.1,29. Runde,5,51.0,50.0,4.0,14.0,8,8,8
232,Werder Bremen,4686-58-188,3,4.0,2.0,29,35,1.0,0.8,2.0,1.6,2.0,1.9,29. Runde,5,40.0,39.0,2.0,-9.0,12,12,12
