index,team,round_id,points,goals_scored,goals_conceded,round_num,total_points,avg_points_last_5,avg_points_last_10,avg_goals_scored_last_5,avg_goals_scored_last_10,avg_goals_conceded_last_5,avg_goals_conceded_last_10,displayName,num_rounds_left,proj_points_avg_last_5,proj_points_avg_last_10,goal_diff_game,goal_diff,rank,rank_proj5,rank_proj10
595,FSV Mainz 05,4686-58-177,3,5.0,2.0,18,23,1.0,1.2,1.6,1.8,1.4,1.7,18. Runde,16,39.0,42.2,3.0,-3.0,11,11,11
221,Hertha Berlin,4686-58-177,0,0.0,2.0,18,14,0.6,0.7,0.8,1.2,2.4,2.2,18. Runde,16,23.6,25.2,-2.0,-12.0,17,16,17
119,Mönchengladbach,4686-58-177,3,4.0,1.0,18,25,1.2,1.3,2.2,2.3,1.8,1.9,18. Runde,16,44.2,45.8,3.0,5.0,8,10,9
493,RB Leipzig,4686-58-177,3,2.0,1.0,18,35,2.6,2.4,2.8,2.6,1.0,1.2,18. Runde,16,76.6,73.4,1.0,15.0,3,1,1
561,SC Freiburg,4686-58-177,3,3.0,1.0,18,34,1.4,1.7,1.8,1.7,2.4,1.9,18. Runde,16,56.4,61.2,2.0,4.0,5,8,6
289,Schalke 04,4686-58-177,1,0.0,0.0,18,10,0.8,0.4,0.4,0.4,2.2,2.4,18. Runde,16,22.8,16.4,0.0,-27.0,18,17,18
459,TSG Hoffenheim,4686-58-177,0,1.0,4.0,18,19,0.2,0.5,1.4,1.3,3.0,2.3,18. Runde,16,22.2,27.0,-3.0,-5.0,13,18,16
255,Union Berlin,4686-58-177,3,2.0,0.0,18,36,2.0,1.9,2.0,1.6,1.6,1.6,18. Runde,16,68.0,66.4,2.0,9.0,2,2,3
323,VfB Stuttgart,4686-58-177,0,1.0,2.0,18,16,1.0,1.1,1.2,1.3,1.6,1.9,18. Runde,16,32.0,33.6,-1.0,-10.0,15,14,14
527,VfL Bochum,4686-58-177,0,2.0,5.0,18,16,1.8,1.5,1.6,1.4,1.8,2.1,18. Runde,16,44.8,40.0,-3.0,-25.0,16,9,12
17,VfL Wolfsburg,4686-58-177,0,1.0,2.0,18,29,2.4,2.1,3.2,2.8,0.6,0.8,18. Runde,16,67.4,62.6,-1.0,14.0,7,3,5
425,Werder Bremen,4686-58-177,3,2.0,1.0,18,24,0.6,1.2,1.2,1.1,3.6,2.4,18. Runde,16,33.6,43.2,1.0,-8.0,10,13,10
358,1. FC Köln,4686-58-178,1,0.0,0.0,19,23,1.2,1.0,1.6,1.3,0.8,1.6,19. Runde,15,41.0,38.0,0.0,-2.0,11,12,13
154,Augsburg,4686-58-178,3,1.0,0.0,19,21,1.2,0.8,1.2,1.5,1.6,2.0,19. Runde,15,39.0,33.0,1.0,-9.0,13,13,14
188,Bayer Leverkusen,4686-58-178,0,0.0,1.0,19,24,1.8,1.6,1.4,1.7,1.0,1.5,19. Runde,15,51.0,48.0,-1.0,-1.0,10,8,8
392,Bayern München,4686-58-178,3,4.0,2.0,19,40,1.8,2.4,1.8,3.1,1.0,1.0,19. Runde,15,67.0,76.0,2.0,38.0,1,4,1
86,Borussia Dortmund,4686-58-178,3,5.0,1.0,19,37,2.4,2.1,3.0,2.5,1.8,1.4,19. Runde,15,73.0,68.5,4.0,12.0,3,2,3
52,Eintracht Frankfurt,4686-58-178,3,3.0,0.0,19,35,1.8,2.1,1.8,2.4,0.6,1.0,19. Runde,15,62.0,66.5,3.0,14.0,5,5,5
596,FSV Mainz 05,4686-58-178,0,1.0,2.0,19,23,1.0,1.1,1.8,1.8,1.6,1.8,19. Runde,15,38.0,39.5,-1.0,-4.0,12,14,12
222,Hertha Berlin,4686-58-178,0,0.0,3.0,19,14,0.6,0.6,0.6,1.0,2.6,2.3,19. Runde,15,23.0,23.0,-3.0,-15.0,17,15,17
120,Mönchengladbach,4686-58-178,1,0.0,0.0,19,26,1.4,1.1,2.0,1.8,1.4,1.7,19. Runde,15,47.0,42.5,0.0,5.0,9,9,10
494,RB Leipzig,4686-58-178,1,0.0,0.0,19,36,2.2,2.4,2.2,2.5,0.8,1.1,19. Runde,15,69.0,72.0,0.0,15.0,4,3,2
562,SC Freiburg,4686-58-178,0,1.0,5.0,19,34,1.4,1.6,1.8,1.6,2.8,2.2,19. Runde,15,55.0,58.0,-4.0,0.0,6,7,7
290,Schalke 04,4686-58-178,1,0.0,0.0,19,11,0.4,0.5,0.2,0.4,2.2,2.0,19. Runde,15,17.0,18.5,0.0,-27.0,18,18,18
460,TSG Hoffenheim,4686-58-178,0,2.0,5.0,19,19,0.2,0.5,1.4,1.4,3.2,2.6,19. Runde,15,22.0,26.5,-3.0,-8.0,14,16,16
256,Union Berlin,4686-58-178,3,2.0,1.0,19,39,2.4,1.9,2.0,1.7,1.4,1.7,19. Runde,15,75.0,67.5,1.0,10.0,2,1,4
324,VfB Stuttgart,4686-58-178,0,0.0,2.0,19,16,0.4,1.1,0.8,1.3,1.8,2.0,19. Runde,15,22.0,32.5,-2.0,-12.0,16,17,15
528,VfL Bochum,4686-58-178,3,5.0,2.0,19,19,1.8,1.5,2.2,1.6,2.0,2.3,19. Runde,15,46.0,41.5,3.0,-22.0,15,10,11
18,VfL Wolfsburg,4686-58-178,0,2.0,4.0,19,29,1.8,2.0,3.2,2.9,1.4,1.1,19. Runde,15,56.0,59.0,-2.0,12.0,7,6,6
426,Werder Bremen,4686-58-178,3,2.0,0.0,19,27,1.2,1.2,1.4,1.1,2.4,2.3,19. Runde,15,45.0,45.0,2.0,-6.0,8,11,9
359,1. FC Köln,4686-58-179,3,3.0,0.0,20,26,1.8,1.0,2.2,1.3,0.4,1.4,20. Runde,14,51.2,40.0,3.0,1.0,11,8,12
155,Augsburg,4686-58-179,0,1.0,3.0,20,21,1.2,0.8,1.4,1.4,2.0,2.0,20. Runde,14,37.8,32.2,-2.0,-11.0,13,12,14
189,Bayer Leverkusen,4686-58-179,3,3.0,1.0,20,27,1.8,1.9,1.6,1.9,1.2,1.1,20. Runde,14,52.2,53.599999999999994,2.0,1.0,8,7,8
393,Bayern München,4686-58-179,3,3.0,0.0,20,43,1.8,2.4,2.0,2.9,1.0,1.0,20. Runde,14,68.2,76.6,3.0,41.0,1,3,1
87,Borussia Dortmund,4686-58-179,3,2.0,0.0,20,40,3.0,2.4,3.0,2.7,1.0,1.2,20. Runde,14,82.0,73.6,2.0,14.0,3,2,2
53,Eintracht Frankfurt,4686-58-179,0,0.0,3.0,20,35,1.6,1.8,1.6,1.9,1.0,1.2,20. Runde,14,57.400000000000006,60.2,-3.0,11.0,6,5,6
597,FSV Mainz 05,4686-58-179,3,3.0,1.0,20,26,1.4,1.1,2.2,1.9,1.6,1.9,20. Runde,14,45.599999999999994,41.400000000000006,2.0,-2.0,12,10,10
223,Hertha Berlin,4686-58-179,3,4.0,1.0,20,17,0.6,0.9,1.0,1.2,2.8,2.1,20. Runde,14,25.4,29.6,3.0,-12.0,16,15,15
121,Mönchengladbach,4686-58-179,0,1.0,4.0,20,26,0.8,1.0,1.4,1.7,1.8,1.9,20. Runde,14,37.2,40.0,-3.0,2.0,10,13,11
495,RB Leipzig,4686-58-179,0,1.0,2.0,20,36,1.6,2.1,2.0,2.3,1.0,1.1,20. Runde,14,58.400000000000006,65.4,-1.0,14.0,5,4,4
563,SC Freiburg,4686-58-179,3,2.0,1.0,20,37,1.4,1.9,1.4,1.8,2.8,1.8,20. Runde,14,56.599999999999994,63.599999999999994,1.0,1.0,4,6,5
291,Schalke 04,4686-58-179,1,0.0,0.0,20,12,0.6,0.6,0.2,0.4,1.8,1.7,20. Runde,14,20.4,20.4,0.0,-27.0,18,18,18
461,TSG Hoffenheim,4686-58-179,0,1.0,3.0,20,19,0.2,0.2,1.4,1.2,3.4,2.9,20. Runde,14,21.8,21.8,-2.0,-10.0,14,16,17
257,Union Berlin,4686-58-179,3,2.0,1.0,20,42,3.0,1.9,2.2,1.7,0.8,1.8,20. Runde,14,84.0,68.6,1.0,11.0,2,1,3
325,VfB Stuttgart,4686-58-179,0,1.0,2.0,20,16,0.4,0.8,1.0,1.0,1.8,2.1,20. Runde,14,21.6,27.200000000000003,-1.0,-13.0,17,17,16
529,VfL Bochum,4686-58-179,0,0.0,3.0,20,19,1.2,1.5,2.0,1.5,2.6,2.2,20. Runde,14,35.8,40.0,-3.0,-25.0,15,14,13
19,VfL Wolfsburg,4686-58-179,1,0.0,0.0,20,30,1.4,2.0,2.8,2.7,1.2,0.9,20. Runde,14,49.599999999999994,58.0,0.0,12.0,7,9,7
427,Werder Bremen,4686-58-179,0,0.0,2.0,20,27,1.2,1.2,1.2,1.1,2.4,2.3,20. Runde,14,43.8,43.8,-2.0,-8.0,9,11,9
360,1. FC Köln,4686-58-180,0,0.0,3.0,21,26,1.2,1.0,0.8,1.3,0.8,1.2,21. Runde,13,41.6,39.0,-3.0,-2.0,12,12,12
156,Augsburg,4686-58-180,3,1.0,0.0,21,24,1.8,1.0,1.0,1.2,1.2,1.7,21. Runde,13,47.400000000000006,37.0,1.0,-10.0,13,8,13
190,Bayer Leverkusen,4686-58-180,0,2.0,3.0,21,27,1.2,1.8,1.4,1.9,1.4,1.2,21. Runde,13,42.6,50.400000000000006,-1.0,0.0,10,10,8
394,Bayern München,4686-58-180,0,2.0,3.0,21,43,1.6,2.1,2.2,2.9,1.4,1.3,21. Runde,13,63.8,70.3,-1.0,40.0,1,5,2
88,Borussia Dortmund,4686-58-180,3,4.0,1.0,21,43,3.0,2.4,3.0,2.6,0.6,1.3,21. Runde,13,82.0,74.2,3.0,17.0,2,1,1
54,Eintracht Frankfurt,4686-58-180,3,2.0,0.0,21,38,1.6,1.8,1.4,1.8,1.0,1.1,21. Runde,13,58.8,61.400000000000006,2.0,13.0,6,6,6
598,FSV Mainz 05,4686-58-180,3,3.0,2.0,21,29,1.8,1.1,2.6,1.7,1.8,2.1,21. Runde,13,52.400000000000006,43.3,1.0,-1.0,9,7,10
224,Hertha Berlin,4686-58-180,0,1.0,4.0,21,17,0.6,0.6,1.0,1.1,3.0,2.4,21. Runde,13,24.8,24.8,-3.0,-15.0,17,16,16
122,Mönchengladbach,4686-58-180,3,3.0,2.0,21,29,1.4,1.3,1.6,1.9,1.6,1.8,21. Runde,13,47.2,45.900000000000006,1.0,3.0,8,9,9
496,RB Leipzig,4686-58-180,3,3.0,0.0,21,39,2.0,2.3,2.4,2.3,0.8,0.8,21. Runde,13,65.0,68.9,3.0,17.0,5,4,4
564,SC Freiburg,4686-58-180,3,2.0,0.0,21,40,2.0,1.9,1.8,1.8,1.6,1.8,21. Runde,13,66.0,64.7,2.0,3.0,4,3,5
292,Schalke 04,4686-58-180,1,0.0,0.0,21,13,0.8,0.7,0.2,0.3,1.2,1.5,21. Runde,13,23.4,22.1,0.0,-27.0,18,17,17
462,TSG Hoffenheim,4686-58-180,0,0.0,1.0,21,19,0.2,0.2,1.2,1.2,3.0,2.8,21. Runde,13,21.6,21.6,-1.0,-11.0,15,18,18
258,Union Berlin,4686-58-180,1,0.0,0.0,21,43,2.6,2.0,1.6,1.6,0.6,1.6,21. Runde,13,76.80000000000001,69.0,0.0,11.0,3,2,3
326,VfB Stuttgart,4686-58-180,3,3.0,0.0,21,19,0.8,1.1,1.4,1.3,1.6,1.6,21. Runde,13,29.4,33.3,3.0,-10.0,14,14,15
530,VfL Bochum,4686-58-180,0,0.0,2.0,21,19,0.6,1.2,1.4,1.3,2.8,2.3,21. Runde,13,26.8,34.6,-2.0,-27.0,16,15,14
20,VfL Wolfsburg,4686-58-180,0,0.0,3.0,21,30,0.8,1.9,1.6,2.5,1.8,1.0,21. Runde,13,40.4,54.7,-3.0,9.0,7,13,7
428,Werder Bremen,4686-58-180,0,0.0,2.0,21,27,1.2,1.2,1.0,1.1,1.4,2.3,21. Runde,13,42.6,42.6,-2.0,-10.0,11,11,11
361,1. FC Köln,4686-58-181,0,0.0,2.0,22,26,1.0,0.9,0.6,1.2,1.0,1.3,22. Runde,12,38.0,36.8,-2.0,-4.0,12,12,12
157,Augsburg,4686-58-181,0,0.0,2.0,22,24,1.2,1.0,0.8,1.1,1.6,1.7,22. Runde,12,38.4,36.0,-2.0,-12.0,13,11,13
191,Bayer Leverkusen,4686-58-181,1,1.0,1.0,22,28,0.8,1.9,1.2,2.0,1.6,1.1,22. Runde,12,37.6,50.8,0.0,0.0,11,13,8
395,Bayern München,4686-58-181,3,3.0,0.0,22,46,2.0,2.1,2.6,2.6,1.2,1.1,22. Runde,12,70.0,71.2,3.0,43.0,1,2,2
89,Borussia Dortmund,4686-58-181,3,1.0,0.0,22,46,3.0,2.4,2.8,2.5,0.4,1.2,22. Runde,12,82.0,74.8,1.0,18.0,2,1,1
55,Eintracht Frankfurt,4686-58-181,0,1.0,2.0,22,38,1.4,1.8,1.4,1.8,1.2,1.1,22. Runde,12,54.8,59.6,-1.0,12.0,6,7,6
599,FSV Mainz 05,4686-58-181,3,4.0,0.0,22,32,2.4,1.4,3.2,1.9,1.4,1.5,22. Runde,12,60.8,48.8,4.0,3.0,8,6,9
225,Hertha Berlin,4686-58-181,3,2.0,0.0,22,20,1.2,0.9,1.4,1.3,2.0,2.3,22. Runde,12,34.4,30.8,2.0,-13.0,14,14,15
123,Mönchengladbach,4686-58-181,0,0.0,4.0,22,29,1.4,1.3,1.6,1.8,2.2,2.0,22. Runde,12,45.8,44.6,-4.0,-1.0,10,9,10
497,RB Leipzig,4686-58-181,3,2.0,1.0,22,42,2.0,2.3,1.6,2.3,0.8,0.9,22. Runde,12,66.0,69.6,1.0,18.0,4,4,3
565,SC Freiburg,4686-58-181,1,1.0,1.0,22,41,2.0,1.7,1.8,1.7,1.6,1.9,22. Runde,12,65.0,61.4,0.0,3.0,5,5,5
293,Schalke 04,4686-58-181,3,2.0,1.0,22,16,1.4,1.0,0.4,0.5,0.2,1.4,22. Runde,12,32.8,28.0,1.0,-26.0,18,15,17
463,TSG Hoffenheim,4686-58-181,0,0.0,1.0,22,19,0.0,0.1,0.8,1.1,2.8,2.8,22. Runde,12,19.0,20.2,-1.0,-12.0,16,18,18
259,Union Berlin,4686-58-181,0,0.0,3.0,22,43,2.0,1.7,1.2,1.4,1.0,1.8,22. Runde,12,67.0,63.4,-3.0,8.0,3,3,4
327,VfB Stuttgart,4686-58-181,0,1.0,2.0,22,19,0.6,0.8,1.2,1.2,1.6,1.7,22. Runde,12,26.2,28.6,-1.0,-11.0,15,16,16
531,VfL Bochum,4686-58-181,0,0.0,3.0,22,19,0.6,1.2,1.4,1.3,3.0,2.2,22. Runde,12,26.2,33.4,-3.0,-30.0,17,17,14
21,VfL Wolfsburg,4686-58-181,3,2.0,0.0,22,33,0.8,1.9,1.0,2.3,1.8,1.0,22. Runde,12,42.6,55.8,2.0,11.0,7,10,7
429,Werder Bremen,4686-58-181,3,3.0,0.0,22,30,1.8,1.2,1.4,1.3,1.0,2.3,22. Runde,12,51.6,44.4,3.0,-7.0,9,8,11
362,1. FC Köln,4686-58-182,1,0.0,0.0,23,27,1.0,1.0,0.6,1.2,1.0,1.1,23. Runde,11,38.0,38.0,0.0,-4.0,12,14,13
158,Augsburg,4686-58-182,3,2.0,1.0,23,27,1.8,1.3,1.0,1.2,1.2,1.6,23. Runde,11,46.8,41.3,1.0,-11.0,13,8,11
192,Bayer Leverkusen,4686-58-182,3,4.0,1.0,23,31,1.4,1.9,2.0,1.9,1.4,1.2,23. Runde,11,46.4,51.9,3.0,3.0,9,9,9
396,Bayern München,4686-58-182,3,2.0,1.0,23,49,2.4,2.1,2.8,2.5,1.2,1.0,23. Runde,11,75.4,72.1,1.0,44.0,1,2,2
90,Borussia Dortmund,4686-58-182,3,2.0,1.0,23,49,3.0,2.4,2.8,2.4,0.6,1.3,23. Runde,11,82.0,75.4,1.0,19.0,2,1,1
56,Eintracht Frankfurt,4686-58-182,1,2.0,2.0,23,39,1.4,1.6,1.6,1.8,1.4,1.2,23. Runde,11,54.4,56.6,0.0,12.0,6,7,6
600,FSV Mainz 05,4686-58-182,3,1.0,0.0,23,35,2.4,1.7,2.4,2.0,1.0,1.2,23. Runde,11,61.4,53.7,1.0,4.0,7,4,7
226,Hertha Berlin,4686-58-182,0,1.0,4.0,23,20,1.2,0.9,1.6,1.2,2.4,2.4,23. Runde,11,33.2,29.9,-3.0,-16.0,14,15,16
124,Mönchengladbach,4686-58-182,1,0.0,0.0,23,30,1.0,1.1,0.8,1.5,2.0,1.9,23. Runde,11,41.0,42.1,0.0,-1.0,10,12,10
498,RB Leipzig,4686-58-182,0,1.0,2.0,23,42,1.4,2.0,1.4,2.1,1.0,1.0,23. Runde,11,57.4,64.0,-1.0,17.0,4,6,3
566,SC Freiburg,4686-58-182,1,0.0,0.0,23,42,1.6,1.5,1.2,1.5,1.4,1.9,23. Runde,11,59.6,58.5,0.0,3.0,5,5,5
294,Schalke 04,4686-58-182,3,2.0,0.0,23,19,1.8,1.3,0.8,0.6,0.2,1.2,23. Runde,11,38.8,33.3,2.0,-24.0,17,13,14
464,TSG Hoffenheim,4686-58-182,0,0.0,1.0,23,19,0.0,0.1,0.6,1.0,2.2,2.6,23. Runde,11,19.0,20.1,-1.0,-13.0,16,18,18
260,Union Berlin,4686-58-182,1,0.0,0.0,23,44,1.6,1.8,0.8,1.4,1.0,1.3,23. Runde,11,61.6,63.8,0.0,8.0,3,3,4
328,VfB Stuttgart,4686-58-182,0,1.0,2.0,23,19,0.6,0.8,1.2,1.2,1.6,1.6,23. Runde,11,25.6,27.8,-1.0,-12.0,15,16,17
532,VfL Bochum,4686-58-182,0,0.0,2.0,23,19,0.6,1.2,1.0,1.3,2.4,2.1,23. Runde,11,25.6,32.2,-2.0,-32.0,18,17,15
22,VfL Wolfsburg,4686-58-182,1,2.0,2.0,23,34,1.0,1.7,1.2,2.2,1.8,1.2,23. Runde,11,45.0,52.7,0.0,11.0,8,10,8
430,Werder Bremen,4686-58-182,0,1.0,2.0,23,30,1.2,0.9,1.2,1.2,1.2,2.4,23. Runde,11,43.2,39.9,-1.0,-8.0,11,11,12
363,1. FC Köln,4686-58-183,0,0.0,2.0,24,27,0.8,1.0,0.6,1.1,1.4,1.1,24. Runde,10,35.0,37.0,-2.0,-6.0,12,14,13
159,Augsburg,4686-58-183,0,3.0,5.0,24,27,1.2,1.2,1.4,1.3,2.2,1.9,24. Runde,10,39.0,39.0,-2.0,-13.0,13,10,12
193,Bayer Leverkusen,4686-58-183,3,3.0,2.0,24,34,2.0,1.9,2.6,2.0,1.6,1.3,24. Runde,10,54.0,53.0,1.0,4.0,9,7,8
397,Bayern München,4686-58-183,3,5.0,3.0,24,52,2.4,2.1,3.0,2.4,1.4,1.2,24. Runde,10,76.0,73.0,2.0,46.0,1,1,2
91,Borussia Dortmund,4686-58-183,1,2.0,2.0,24,50,2.6,2.5,2.2,2.6,0.8,1.3,24. Runde,10,76.0,75.0,0.0,19.0,2,2,1
57,Eintracht Frankfurt,4686-58-183,1,1.0,1.0,24,40,1.0,1.4,1.2,1.5,1.6,1.1,24. Runde,10,50.0,54.0,0.0,12.0,6,8,6
601,FSV Mainz 05,4686-58-183,1,1.0,1.0,24,36,2.6,1.8,2.4,2.1,0.8,1.2,24. Runde,10,62.0,54.0,0.0,4.0,7,5,7
227,Hertha Berlin,4686-58-183,1,1.0,1.0,24,21,1.4,1.0,1.8,1.2,2.0,2.3,24. Runde,10,35.0,31.0,0.0,-16.0,15,15,15
125,Mönchengladbach,4686-58-183,0,0.0,3.0,24,30,0.8,1.1,0.8,1.4,2.6,2.0,24. Runde,10,38.0,41.0,-3.0,-4.0,10,11,10
499,RB Leipzig,4686-58-183,3,3.0,0.0,24,45,1.8,2.0,2.0,2.1,1.0,0.9,24. Runde,10,63.0,65.0,3.0,20.0,3,4,3
567,SC Freiburg,4686-58-183,3,2.0,1.0,24,45,2.2,1.8,1.4,1.6,0.6,1.7,24. Runde,10,67.0,63.0,1.0,4.0,5,3,5
295,Schalke 04,4686-58-183,1,2.0,2.0,24,20,1.8,1.1,1.2,0.7,0.6,1.4,24. Runde,10,38.0,31.0,0.0,-24.0,17,12,16
465,TSG Hoffenheim,4686-58-183,0,1.0,2.0,24,19,0.0,0.1,0.4,0.9,1.6,2.4,24. Runde,10,19.0,20.0,-1.0,-14.0,18,18,18
261,Union Berlin,4686-58-183,1,1.0,1.0,24,45,1.2,1.8,0.6,1.3,1.0,1.2,24. Runde,10,57.0,63.0,0.0,8.0,4,6,4
329,VfB Stuttgart,4686-58-183,1,1.0,1.0,24,20,0.8,0.6,1.4,1.1,1.4,1.6,24. Runde,10,28.0,26.0,0.0,-12.0,16,16,17
533,VfL Bochum,4686-58-183,3,2.0,0.0,24,22,0.6,1.2,0.4,1.3,2.0,2.0,24. Runde,10,28.0,34.0,2.0,-30.0,14,17,14
23,VfL Wolfsburg,4686-58-183,1,1.0,1.0,24,35,1.2,1.5,1.0,2.1,1.2,1.3,24. Runde,10,47.0,50.0,0.0,11.0,8,9,9
431,Werder Bremen,4686-58-183,0,2.0,3.0,24,30,0.6,0.9,1.2,1.3,1.8,2.1,24. Runde,10,36.0,39.0,-1.0,-9.0,11,13,11
364,1. FC Köln,4686-58-184,0,1.0,6.0,25,27,0.2,1.0,0.2,1.2,2.6,1.5,25. Runde,9,28.8,36.0,-5.0,-11.0,13,15,13
160,Augsburg,4686-58-184,1,1.0,1.0,25,28,1.4,1.3,1.4,1.4,1.8,1.9,25. Runde,9,40.6,39.7,0.0,-13.0,12,10,11
194,Bayer Leverkusen,4686-58-184,3,2.0,1.0,25,37,2.0,1.9,2.4,2.0,1.6,1.4,25. Runde,9,55.0,54.099999999999994,1.0,5.0,8,7,6
398,Bayern München,4686-58-184,0,1.0,2.0,25,52,1.8,1.8,2.6,2.3,1.8,1.4,25. Runde,9,68.2,68.2,-1.0,45.0,2,2,2
92,Borussia Dortmund,4686-58-184,3,6.0,1.0,25,53,2.6,2.8,3.0,3.0,1.0,1.0,25. Runde,9,76.4,78.2,5.0,24.0,1,1,1
58,Eintracht Frankfurt,4686-58-184,0,0.0,2.0,25,40,1.0,1.3,1.2,1.4,1.4,1.2,25. Runde,9,49.0,51.7,-2.0,10.0,6,9,8
602,FSV Mainz 05,4686-58-184,1,1.0,1.0,25,37,2.2,1.8,2.0,2.1,0.8,1.2,25. Runde,9,56.8,53.2,0.0,4.0,9,6,7
228,Hertha Berlin,4686-58-184,0,1.0,3.0,25,21,0.8,0.7,1.2,1.1,2.4,2.6,25. Runde,9,28.2,27.3,-2.0,-18.0,16,16,16
126,Mönchengladbach,4686-58-184,1,2.0,2.0,25,31,1.0,0.9,1.0,1.2,2.2,2.0,25. Runde,9,40.0,39.1,0.0,-4.0,10,11,12
500,RB Leipzig,4686-58-184,0,0.0,1.0,25,45,1.8,1.7,1.8,1.9,0.8,0.9,25. Runde,9,61.2,60.3,-1.0,19.0,5,4,5
568,SC Freiburg,4686-58-184,1,1.0,1.0,25,46,1.8,1.6,1.2,1.3,0.6,1.7,25. Runde,9,62.2,60.4,0.0,4.0,4,3,4
296,Schalke 04,4686-58-184,1,1.0,1.0,25,21,1.8,1.2,1.4,0.8,0.8,1.3,25. Runde,9,37.2,31.799999999999997,0.0,-24.0,17,13,15
466,TSG Hoffenheim,4686-58-184,3,3.0,1.0,25,22,0.6,0.4,0.8,1.1,1.2,2.3,25. Runde,9,27.4,25.6,2.0,-12.0,15,17,17
262,Union Berlin,4686-58-184,3,2.0,0.0,25,48,1.2,2.1,0.6,1.4,0.8,0.8,25. Runde,9,58.8,66.9,2.0,10.0,3,5,3
330,VfB Stuttgart,4686-58-184,0,0.0,1.0,25,20,0.8,0.6,1.2,1.1,1.2,1.5,25. Runde,9,27.2,25.4,-1.0,-13.0,18,18,18
534,VfL Bochum,4686-58-184,3,1.0,0.0,25,25,1.2,1.2,0.6,1.3,1.4,2.0,25. Runde,9,35.8,35.8,1.0,-29.0,14,14,14
24,VfL Wolfsburg,4686-58-184,3,1.0,0.0,25,38,1.6,1.5,1.2,2.0,1.2,1.2,25. Runde,9,52.4,51.5,1.0,12.0,7,8,9
432,Werder Bremen,4686-58-184,1,2.0,2.0,25,31,0.8,1.0,1.6,1.4,1.8,2.1,25. Runde,9,38.2,40.0,0.0,-9.0,11,12,10
365,1. FC Köln,4686-58-185,1,0.0,0.0,26,28,0.4,0.8,0.2,0.5,2.0,1.4,26. Runde,8,31.2,34.4,0.0,-11.0,13,16,13
161,Augsburg,4686-58-185,1,2.0,2.0,26,29,1.0,1.4,1.6,1.3,2.2,1.7,26. Runde,8,37.0,40.2,0.0,-13.0,12,12,10
195,Bayer Leverkusen,4686-58-185,3,3.0,0.0,26,40,2.6,1.9,2.6,2.0,1.0,1.2,26. Runde,8,60.8,55.2,3.0,8.0,7,4,7
399,Bayern München,4686-58-185,3,4.0,2.0,26,55,2.4,2.0,3.0,2.6,1.6,1.5,26. Runde,8,74.2,71.0,2.0,47.0,1,1,2
93,Borussia Dortmund,4686-58-185,0,2.0,4.0,26,53,2.0,2.5,2.6,2.8,1.6,1.1,26. Runde,8,69.0,73.0,-2.0,22.0,2,2,1
59,Eintracht Frankfurt,4686-58-185,1,1.0,1.0,26,41,0.6,1.1,1.0,1.2,1.6,1.3,26. Runde,8,45.8,49.8,0.0,10.0,6,9,8
603,FSV Mainz 05,4686-58-185,3,3.0,0.0,26,40,2.2,2.0,2.0,2.3,0.4,1.1,26. Runde,8,57.6,56.0,3.0,7.0,8,6,6
229,Hertha Berlin,4686-58-185,1,1.0,1.0,26,22,1.0,0.8,1.2,1.1,1.8,2.4,26. Runde,8,30.0,28.4,0.0,-18.0,16,17,17
127,Mönchengladbach,4686-58-185,1,0.0,0.0,26,32,0.6,1.0,0.4,1.0,1.8,1.7,26. Runde,8,36.8,40.0,0.0,-4.0,10,13,11
501,RB Leipzig,4686-58-185,0,0.0,3.0,26,45,1.2,1.6,1.2,1.8,1.4,1.1,26. Runde,8,54.6,57.8,-3.0,16.0,5,7,5
569,SC Freiburg,4686-58-185,1,1.0,1.0,26,47,1.4,1.7,1.0,1.4,0.8,1.2,26. Runde,8,58.2,60.6,0.0,4.0,4,5,4
297,Schalke 04,4686-58-185,0,0.0,3.0,26,21,1.6,1.2,1.4,0.8,1.4,1.3,26. Runde,8,33.8,30.6,-3.0,-27.0,17,15,16
467,TSG Hoffenheim,4686-58-185,3,2.0,1.0,26,25,1.2,0.7,1.2,1.2,1.2,2.1,26. Runde,8,34.6,30.6,1.0,-11.0,15,14,15
263,Union Berlin,4686-58-185,3,3.0,0.0,26,51,1.6,2.1,1.2,1.4,0.8,0.7,26. Runde,8,63.8,67.8,3.0,13.0,3,3,3
331,VfB Stuttgart,4686-58-185,0,0.0,3.0,26,20,0.2,0.5,0.6,1.0,1.8,1.7,26. Runde,8,21.6,24.0,-3.0,-16.0,18,18,18
535,VfL Bochum,4686-58-185,1,1.0,1.0,26,26,1.4,1.0,0.8,1.1,1.2,2.0,26. Runde,8,37.2,34.0,0.0,-29.0,14,11,14
25,VfL Wolfsburg,4686-58-185,1,2.0,2.0,26,39,1.8,1.3,1.6,1.6,1.0,1.4,26. Runde,8,53.4,49.4,0.0,12.0,9,8,9
433,Werder Bremen,4686-58-185,0,1.0,2.0,26,31,0.8,1.0,1.8,1.4,1.8,1.6,26. Runde,8,37.4,39.0,-1.0,-10.0,11,10,12
366,1. FC Köln,4686-58-186,3,3.0,1.0,27,31,1.0,1.0,0.8,0.7,1.8,1.4,27. Runde,7,38.0,38.0,2.0,-9.0,12,12,12
162,Augsburg,4686-58-186,0,1.0,3.0,27,29,1.0,1.1,1.8,1.3,2.4,2.0,27. Runde,7,36.0,36.7,-2.0,-15.0,13,13,13
